id;permalink;username;text;date;retweet;favorite;mentions;hashtag;geo
0;https://twitter.com/luigidimaio/status/1248342608453218306;luigidimaio;Daremo il massimo per difendere il nostro Paese. Qui non si sta parlando del futuro dell'Italia, ma dell’Europa intera. Siamo davanti a una pandemia e l’Ue deve dare una risposta univoca, ma soprattutto dignitosa. Non ci sono scorciatoie da seguire. https://bit.ly/2y0wwg8;2020-04-09 20:10:45+00:00;249;1205;;;
1;https://twitter.com/luigidimaio/status/1248280157036650497;luigidimaio; ;2020-04-09 16:02:36+00:00;98;427;;;
2;https://twitter.com/luigidimaio/status/1248246946814291969;luigidimaio;L’amica e collega #EriksenSoreide, che ringrazio per la vicinanza e la solidarietà dimostrate, mi ha confidato che i medici e infermieri arrivati in Italia ieri non vedevano l’ora di partire per aiutare i colleghi italiani. Una grande dimostrazione di rispetto e amicizia. ;2020-04-09 13:50:38+00:00;109;508;;#EriksenSoreide;
3;https://twitter.com/luigidimaio/status/1248222816941551616;luigidimaio;Il governo sta lavorando per investire tutto quel che serve per la ripartenza economica dell'Italia. Le imprese necessitano di sostegno per produrre e vendere i propri prodotti anche all'estero, i lavoratori devono essere messi in sicurezza e tutelati.;2020-04-09 12:14:45+00:00;139;448;;;
4;https://twitter.com/luigidimaio/status/1248174252827836418;luigidimaio;Il Die Welt stamattina ha invitato l’Europa a non aiutare l’Italia perché “la mafia sta aspettando i soldi da Bruxelles”. Berlino si dissoci. È inaccettabile: l’Italia piange oggi le sue vittime del Coronavirus, come piange ancora le sue vittime di mafia https://bit.ly/34lx9gx;2020-04-09 09:01:46+00:00;590;1753;;;
5;https://twitter.com/luigidimaio/status/1247938625158942722;luigidimaio;La prossima settimana avvieremo tavoli di settore con rappresentanti delle imprese. Obiettivo è rilanciare il commercio estero e promuovere il #MadeinItaly nel mondo. Si tratta delle nostre eccellenze, abbiamo il compito di difenderle. #pattoperlexport https://bit.ly/34nGLr1;2020-04-08 17:25:28+00:00;203;717;;#MadeinItaly #pattoperlexport;
6;https://twitter.com/luigidimaio/status/1247884967650013186;luigidimaio;Molti artisti hanno aderito alla campagna #WeAreItaly #StayTunedOnIt organizzata dal @ItalyMFA per diffondere l’immagine di un Paese forte che non molla mai. Viva l'Italia, sempre. ;2020-04-08 13:52:15+00:00;145;429;@ItalyMFA;#WeAreItaly #StayTunedOnIt;
7;https://twitter.com/luigidimaio/status/1247847111753949190;luigidimaio;Sostenere le nostre imprese e mettere al sicuro i posti di lavoro. Lo stiamo facendo già con i 750 mld del Cura Italia e del decreto liquidità, ma tanto altro verrà fatto. Una cosa è certa: l’Italia non diventerà l’outlet di altre nazioni come nel 2008. https://bit.ly/2y2JQ3q;2020-04-08 11:21:49+00:00;320;1014;;;
8;https://twitter.com/luigidimaio/status/1247829059754737664;luigidimaio;Due ospedali da campo, per 500 pazienti, donati dal Qatar all’Italia. È appena atterrato il volo a Pratica di Mare. ;2020-04-08 10:10:06+00:00;261;1001;;;
9;https://twitter.com/luigidimaio/status/1247579782960865290;luigidimaio;La storia ci insegna che la solidarietà tra popoli ha un valore inestimabile. Come annunciato ieri sono arrivati oggi in Italia 11 medici e 7 infermieri dalla Romania per dare supporto ai nostri ospedali. Multumesc. ;2020-04-07 17:39:33+00:00;272;1158;;;
